moisture,temp,ts
2836,32.625,1726230260320,0.69,72.82
2827,32.5625,1726230262399,0.69,73.47
2819,32.5625,1726230264480,0.69,74.05
2845,32.5625,1726230266592,0.69,72.17
2822,32.5625,1726230268676,0.69,73.83
2831,32.5625,1726230270768,0.69,73.18
2825,32.625,1726230272855,0.69,73.61
2821,32.5625,1726230274935,0.69,73.90
2832,32.5625,1726230277036,0.69,73.11
2832,32.5625,1726230279286,0.69,73.11
2835,32.5625,1726230281546,0.69,72.89
2827,32.5625,1726230283624,0.69,73.47
2835,32.5625,1726230285703,0.69,72.89
2821,32.625,1726230287779,0.69,73.90
2827,32.5625,1726230289941,0.69,73.47
2841,32.5625,1726230292021,0.69,72.46
2832,32.5625,1726230294101,0.69,73.11
2839,32.625,1726230296181,0.69,72.60
2829,32.5625,1726230298263,0.69,73.32
2823,32.5625,1726230300341,0.69,73.76
2829,32.5,1726230302434,0.69,73.32
2831,32.625,1726230304513,0.69,73.18
2836,32.5625,1726230306594,0.69,72.82
1408,32.625,1726230308675,0.34,280.04
1858,32.5625,1726230310760,0.45,180.36
2826,32.5,1726230312841,0.69,73.54
2833,32.5,1726230314925,0.69,73.03
2837,32.5,1726230317006,0.69,72.74
2832,32.5625,1726230319084,0.69,73.11
2832,32.625,1726230321164,0.69,73.11
2831,32.5,1726230323322,0.69,73.18
2838,32.5625,1726230325574,0.69,72.67
2838,32.5625,1726230327827,0.69,72.67
2826,32.5625,1726230330087,0.69,73.54
2835,32.5625,1726230332166,0.69,72.89
2831,32.5625,1726230334245,0.69,73.18
2829,32.625,1726230336326,0.69,73.32
2834,32.5625,1726230338405,0.69,72.96
2832,32.5625,1726230340541,0.69,73.11
2832,32.5625,1726230342886,0.69,73.11
2832,32.5625,1726230344968,0.69,73.11
2829,32.5625,1726230347051,0.69,73.32
2827,32.5625,1726230349131,0.69,73.47
2832,32.5625,1726230351211,0.69,73.11
2826,32.5625,1726230353288,0.69,73.54
2832,32.625,1726230355365,0.69,73.11
2832,32.5625,1726230357523,0.69,73.11
2841,32.5625,1726230359605,0.69,72.46
2829,32.625,1726230361685,0.69,73.32
2826,32.625,1726230363767,0.69,73.54
2838,32.5,1726230366126,0.69,72.67
2837,32.5625,1726230368207,0.69,72.74
2830,32.5625,1726230370284,0.69,73.25
2833,32.625,1726230372362,0.69,73.03
2817,32.625,1726230374441,0.69,74.19
2830,32.625,1726230376520,0.69,73.25
2832,32.5625,1726230378833,0.69,73.11
2833,32.5625,1726230380913,0.69,73.03
2835,32.625,1726230383000,0.69,72.89
2832,32.625,1726230385081,0.69,73.11
2829,32.625,1726230387157,0.69,73.32
2829,32.5625,1726230389237,0.69,73.32
2842,32.5625,1726230391315,0.69,72.39
2837,32.5625,1726230393393,0.69,72.74
2832,32.625,1726230395470,0.69,73.11
2832,32.625,1726230397549,0.69,73.11
2823,32.625,1726230399630,0.69,73.76
2825,32.5625,1726230401716,0.69,73.61
2833,32.5625,1726230403797,0.69,73.03
2838,32.5625,1726230410192,0.69,72.67
2834,32.5625,1726230410768,0.69,72.96
2829,32.5,1726230413026,0.69,73.32
2834,32.5,1726230415105,0.69,72.96
2821,32.5625,1726230417181,0.69,73.90
2832,32.625,1726230419259,0.69,73.11
2826,32.5625,1726230421340,0.69,73.54
2824,32.5625,1726230423420,0.69,73.69
2837,32.5625,1726230425499,0.69,72.74
2835,32.5,1726230427579,0.69,72.89
2832,32.5625,1726230429658,0.69,73.11
2826,32.625,1726230431738,0.69,73.54
2832,32.625,1726230433818,0.69,73.11
2828,32.5625,1726230435898,0.69,73.39
2825,32.5625,1726230437992,0.69,73.61
2831,32.5625,1726230440071,0.69,73.18
2830,32.5625,1726230442148,0.69,73.25
2833,32.5625,1726230444232,0.69,73.03
2823,32.5625,1726230446312,0.69,73.76
2827,32.5625,1726230448390,0.69,73.47
2829,32.5625,1726230450472,0.69,73.32
2819,32.5,1726230452552,0.69,74.05
2835,32.5625,1726230454633,0.69,72.89
2831,32.5625,1726230456730,0.69,73.18
2831,32.625,1726230458809,0.69,73.18
2829,32.5625,1726230460886,0.69,73.32
2832,32.5,1726230462997,0.69,73.11
2832,32.5625,1726230465075,0.69,73.11
2845,32.5625,1726230467151,0.69,72.17
2820,32.5625,1726230469232,0.69,73.98
2818,32.625,1726230471312,0.69,74.12
2830,32.5625,1726230473395,0.69,73.25
2842,32.5,1726230475486,0.69,72.39
2836,32.5625,1726230477567,0.69,72.82
2829,32.625,1726230479644,0.69,73.32
2832,32.5625,1726230481722,0.69,73.11
2832,32.5625,1726230483799,0.69,73.11
2839,32.5,1726230485933,0.69,72.60
2839,32.5625,1726230488011,0.69,72.60
2841,32.5625,1726230490088,0.69,72.46
2822,32.625,1726230492167,0.69,73.83
2831,32.625,1726230494248,0.69,73.18
2832,32.5625,1726230496379,0.69,73.11
2838,32.5625,1726230498456,0.69,72.67
2830,32.5625,1726230500533,0.69,73.25
2833,32.625,1726230502607,0.69,73.03
2832,32.5625,1726230504686,0.69,73.11
2845,32.5,1726230506829,0.69,72.17
2838,32.5625,1726230508906,0.69,72.67
2831,32.625,1726230510981,0.69,73.18
2833,32.625,1726230513061,0.69,73.03
2824,32.625,1726230515139,0.69,73.69
2817,32.5625,1726230517281,0.69,74.19
2831,32.5625,1726230519357,0.69,73.18
2835,32.5625,1726230521439,0.69,72.89
2832,32.5625,1726230523808,0.69,73.11
2827,32.5625,1726230525885,0.69,73.47
2832,32.5625,1726230527982,0.69,73.11
2835,32.5625,1726230530197,0.69,72.89
2832,32.5625,1726230532274,0.69,73.11
2832,32.625,1726230534351,0.69,73.11
2835,32.625,1726230536429,0.69,72.89
2832,32.5,1726230538507,0.69,73.11
2843,32.5,1726230540616,0.69,72.31
2832,32.5,1726230542698,0.69,73.11
2847,32.625,1726230544777,0.70,72.03
3046,32.625,1726230546857,0.74,58.73
2928,32.5625,1726230548944,0.72,66.40
2929,32.5625,1726230551022,0.72,66.33
2928,32.5625,1726230553101,0.72,66.40
2928,32.625,1726230555181,0.72,66.40
2928,32.625,1726230557259,0.72,66.40
2939,32.625,1726230559335,0.72,65.66
2933,32.5625,1726230561504,0.72,66.06
2935,32.5625,1726230563582,0.72,65.93
2929,32.5625,1726230565659,0.72,66.33
2932,32.625,1726230567740,0.72,66.13
2943,32.5625,1726230569914,0.72,65.39
2934,32.5625,1726230572166,0.72,65.99
2935,32.5625,1726230574243,0.72,65.93
2928,32.625,1726230576332,0.72,66.40
2929,32.625,1726230578418,0.72,66.33
2931,32.5625,1726230580559,0.72,66.19
2937,32.5625,1726230582636,0.72,65.79
2931,32.5625,1726230584714,0.72,66.19
2935,32.625,1726230586796,0.72,65.93
2923,32.5625,1726230588875,0.71,66.74
2927,32.5625,1726230590998,0.71,66.46
2927,32.625,1726230593078,0.71,66.46
2931,32.625,1726230595155,0.72,66.19
2935,32.625,1726230597233,0.72,65.93
2941,32.625,1726230599312,0.72,65.52
2934,32.5625,1726230601392,0.72,65.99
2935,32.5,1726230603469,0.72,65.93
2932,32.5,1726230605549,0.72,66.13
2935,32.5625,1726230607627,0.72,65.93
2927,32.5625,1726230609709,0.71,66.46
2922,32.5625,1726230611789,0.71,66.80
2927,32.5625,1726230613868,0.71,66.46
2926,32.5,1726230615944,0.71,66.53
2905,32.5,1726230618022,0.71,67.96
2944,32.5,1726230620100,0.72,65.32
2913,32.5625,1726230622176,0.71,67.42
2905,32.5625,1726230624253,0.71,67.96
2914,32.5,1726230626428,0.71,67.35
2962,32.5625,1726230628505,0.72,64.13
2893,32.5625,1726230630581,0.71,68.79
2855,32.5625,1726230632658,0.70,71.46
2886,32.625,1726230634737,0.70,69.28
2885,32.5625,1726230636821,0.70,69.35
2883,32.5,1726230638913,0.70,69.49
2895,32.5625,1726230640990,0.71,68.65
2891,32.5625,1726230643069,0.71,68.93
2944,32.625,1726230645146,0.72,65.32
2925,32.625,1726230647223,0.71,66.60
2923,32.625,1726230649382,0.71,66.74
2928,32.625,1726230651462,0.72,66.40
2929,32.625,1726230653541,0.72,66.33
2943,32.625,1726230655723,0.72,65.39
2949,32.625,1726230657802,0.72,64.99
2928,32.625,1726230659891,0.72,66.40
2926,32.6875,1726230661974,0.71,66.53
2916,32.625,1726230664059,0.71,67.21
2931,32.5625,1726230666136,0.72,66.19
2928,32.5625,1726230668218,0.72,66.40
2922,32.6875,1726230670297,0.71,66.80
2918,32.625,1726230672382,0.71,67.08
2941,32.625,1726230674461,0.72,65.52
2918,32.625,1726230676543,0.71,67.08
2922,32.5625,1726230678631,0.71,66.80
2928,32.5625,1726230680712,0.72,66.40
2917,32.625,1726230682789,0.71,67.14
2923,32.625,1726230684870,0.71,66.74
2921,32.625,1726230686948,0.71,66.87
2927,32.625,1726230689027,0.71,66.46
2919,32.5625,1726230691108,0.71,67.01
2934,32.5625,1726230693187,0.72,65.99
2938,32.5625,1726230695268,0.72,65.72
2931,32.625,1726230697347,0.72,66.19
2925,32.625,1726230699426,0.71,66.60
2935,32.5625,1726230701600,0.72,65.93
2917,32.625,1726230703997,0.71,67.14
2940,32.625,1726230706076,0.72,65.59
2934,32.5625,1726230708158,0.72,65.99
2931,32.625,1726230710248,0.72,66.19
2933,32.625,1726230712328,0.72,66.06
2923,32.5625,1726230714493,0.71,66.74
2928,32.5625,1726230716746,0.72,66.40
2923,32.625,1726230718828,0.71,66.74
2928,32.625,1726230720910,0.72,66.40
2925,32.625,1726230722990,0.71,66.60
2918,32.625,1726230725075,0.71,67.08
2916,32.5625,1726230727163,0.71,67.21
2915,32.5625,1726230729445,0.71,67.28
2930,32.625,1726230731524,0.72,66.26
2934,32.625,1726230733603,0.72,65.99
2925,32.625,1726230735682,0.71,66.60
2927,32.625,1726230737762,0.71,66.46
2928,32.625,1726230739843,0.72,66.40
2928,32.5625,1726230741924,0.72,66.40
2923,32.5625,1726230744006,0.71,66.74
2926,32.625,1726230746084,0.71,66.53
2923,32.6875,1726230748163,0.71,66.74
2926,32.5625,1726230750343,0.71,66.53
2913,32.625,1726230752423,0.71,67.42
2928,32.625,1726230754502,0.72,66.40
2926,32.625,1726230756584,0.71,66.53
2929,32.625,1726230758662,0.72,66.33
2937,32.5625,1726230760779,0.72,65.79
2933,32.625,1726230762857,0.72,66.06
2932,32.625,1726230764934,0.72,66.13
2929,32.625,1726230767015,0.72,66.33
2927,32.625,1726230769096,0.71,66.46
2925,32.5625,1726230771223,0.71,66.60
2932,32.5625,1726230773301,0.72,66.13
2918,32.625,1726230775379,0.71,67.08
2917,32.625,1726230777460,0.71,67.14
2926,32.625,1726230779542,0.71,66.53
2928,32.6875,1726230781665,0.72,66.40
2925,32.5625,1726230783745,0.71,66.60
2918,32.625,1726230785823,0.71,67.08
2926,32.625,1726230787903,0.71,66.53
2912,32.625,1726230789983,0.71,67.48
2919,32.5625,1726230792067,0.71,67.01
2925,32.5625,1726230794148,0.71,66.60
2923,32.5625,1726230796230,0.71,66.74
2933,32.625,1726230798308,0.72,66.06
2928,32.6875,1726230800385,0.72,66.40
2931,32.5625,1726230802569,0.72,66.19
2933,32.625,1726230804647,0.72,66.06
2922,32.625,1726230806728,0.71,66.80
2928,32.625,1726230808810,0.72,66.40
2951,32.625,1726230810889,0.72,64.85
2924,32.5625,1726230812984,0.71,66.67
2916,32.5625,1726230815063,0.71,67.21
2903,32.625,1726230817140,0.71,68.10
2919,32.6875,1726230819221,0.71,67.01
2930,32.6875,1726230821303,0.72,66.26
2928,32.5625,1726230823447,0.72,66.40
2927,32.625,1726230825529,0.71,66.46
2928,32.6875,1726230827619,0.72,66.40
2935,32.5625,1726230829802,0.72,65.93
2928,32.5625,1726230831881,0.72,66.40
2944,32.625,1726230833962,0.72,65.32
2917,32.625,1726230836043,0.71,67.14
2915,32.625,1726230838123,0.71,67.28
2917,32.5625,1726230840210,0.71,67.14
2941,32.5625,1726230842290,0.72,65.52
2921,32.625,1726230844379,0.71,66.87
2928,32.625,1726230846464,0.72,66.40
2893,32.625,1726230848547,0.71,68.79
2921,32.5625,1726230850647,0.71,66.87
2935,32.5625,1726230852727,0.72,65.93
2923,32.625,1726230854811,0.71,66.74
2929,32.625,1726230856890,0.72,66.33
2925,32.6875,1726230858970,0.71,66.60
2927,32.625,1726230861132,0.71,66.46
2928,32.625,1726230863210,0.72,66.40
2925,32.625,1726230865286,0.71,66.60
2915,32.625,1726230867366,0.71,67.28
2928,32.6875,1726230869450,0.72,66.40
2925,32.5625,1726230871531,0.71,66.60
2928,32.5625,1726230873613,0.72,66.40
2926,32.5625,1726230875693,0.71,66.53
2929,32.625,1726230877776,0.72,66.33
2922,32.625,1726230879857,0.71,66.80
2925,32.5625,1726230882022,0.71,66.60
2929,32.5625,1726230884360,0.72,66.33
2901,32.625,1726230886436,0.71,68.24
2914,32.5625,1726230888519,0.71,67.35
2928,32.5625,1726230890600,0.72,66.40
2917,32.5625,1726230892680,0.71,67.14
2921,32.5625,1726230894756,0.71,66.87
2923,32.625,1726230896837,0.71,66.74
2929,32.625,1726230898916,0.72,66.33
2911,32.625,1726230900996,0.71,67.55
2918,32.5625,1726230903073,0.71,67.08
2918,32.5625,1726230905150,0.71,67.08
2926,32.5625,1726230907417,0.71,66.53
2919,32.625,1726230909496,0.71,67.01
2923,32.625,1726230911572,0.71,66.74
2919,32.625,1726230913650,0.71,67.01
2912,32.5625,1726230915813,0.71,67.48
2913,32.5625,1726230917887,0.71,67.42
2917,32.5625,1726230919964,0.71,67.14
2915,32.625,1726230922039,0.71,67.28
2923,32.5625,1726230924207,0.71,66.74
2925,32.5625,1726230926292,0.71,66.60
2913,32.625,1726230928367,0.71,67.42
2925,32.625,1726230930443,0.71,66.60
2909,32.625,1726230932521,0.71,67.69
2921,32.5625,1726230934598,0.71,66.87
2925,32.5625,1726230936702,0.71,66.60
2906,32.5625,1726230938784,0.71,67.90
2934,32.625,1726230940861,0.72,65.99
2896,32.625,1726230942938,0.71,68.58
2911,32.625,1726230945017,0.71,67.55
2907,32.5625,1726230947094,0.71,67.83
2921,32.5625,1726230949171,0.71,66.87
2928,32.5625,1726230951246,0.72,66.40
2921,32.5625,1726230953530,0.71,66.87
2918,32.5625,1726230955752,0.71,67.08
2936,32.5625,1726230957827,0.72,65.86
2927,32.5625,1726230959904,0.71,66.46
2915,32.625,1726230961981,0.71,67.28
2914,32.5625,1726230964144,0.71,67.35
2917,32.5625,1726230966222,0.71,67.14
2926,32.625,1726230968303,0.71,66.53
2913,32.625,1726230970381,0.71,67.42
2928,32.625,1726230972460,0.72,66.40
2922,32.5625,1726230974541,0.71,66.80
2919,32.5,1726230976841,0.71,67.01
2918,32.5625,1726230978922,0.71,67.08
2929,32.625,1726230980998,0.72,66.33
2925,32.625,1726230983075,0.71,66.60
2924,32.6875,1726230985154,0.71,66.67
2927,32.5625,1726230987236,0.71,66.46
2928,32.5625,1726230989314,0.72,66.40
2927,32.5625,1726230991404,0.71,66.46
2923,32.5625,1726230993484,0.71,66.74
2921,32.625,1726230995564,0.71,66.87
2922,32.5625,1726230997743,0.71,66.80
2911,32.5625,1726230999820,0.71,67.55
2924,32.5625,1726231001903,0.71,66.67
2915,32.625,1726231003984,0.71,67.28
2922,32.625,1726231006185,0.71,66.80
2927,32.625,1726231008264,0.71,66.46
2902,32.625,1726231010341,0.71,68.17
2901,32.5625,1726231012417,0.71,68.24
2901,32.5,1726231014499,0.71,68.24
2902,32.625,1726231016580,0.71,68.17
2918,32.5,1726231018656,0.71,67.08
2918,32.5625,1726231020728,0.71,67.08
2919,32.5625,1726231022805,0.71,67.01
2910,32.5625,1726231024881,0.71,67.62
2926,32.5625,1726231027050,0.71,66.53
2919,32.625,1726231029152,0.71,67.01
2922,32.5625,1726231031237,0.71,66.80
2919,32.5,1726231033370,0.71,67.01
2913,32.5,1726231035448,0.71,67.42
2911,32.5625,1726231037523,0.71,67.55
2929,32.625,1726231039600,0.72,66.33
2908,32.5625,1726231041684,0.71,67.76
2914,32.5,1726231043812,0.71,67.35
2915,32.5625,1726231045888,0.71,67.28
2919,32.5625,1726231047963,0.71,67.01
2918,32.5625,1726231050039,0.71,67.08
2922,32.5625,1726231052115,0.71,66.80
2907,32.5625,1726231054191,0.71,67.83
2916,32.5,1726231056268,0.71,67.21
2915,32.5,1726231058344,0.71,67.28
2922,32.5,1726231060422,0.71,66.80
2917,32.5625,1726231062498,0.71,67.14
2913,32.5625,1726231064881,0.71,67.42
2923,32.5,1726231066962,0.71,66.74
2924,32.5625,1726231069039,0.71,66.67
2934,32.5625,1726231071137,0.72,65.99
2922,32.625,1726231073216,0.71,66.80
2910,32.5,1726231075302,0.71,67.62
2925,32.5,1726231077386,0.71,66.60
2917,32.5,1726231079466,0.71,67.14
2915,32.5625,1726231081555,0.71,67.28
2923,32.5625,1726231083637,0.71,66.74
2926,32.5625,1726231085719,0.71,66.53
2919,32.5625,1726231087803,0.71,67.01
2928,32.5,1726231089881,0.72,66.40
2928,32.5,1726231091966,0.72,66.40
2917,32.5625,1726231094046,0.71,67.14
2916,32.5625,1726231096124,0.71,67.21
2918,32.5,1726231098293,0.71,67.08
2919,32.5625,1726231100374,0.71,67.01
2927,32.5625,1726231102453,0.71,66.46
2928,32.5625,1726231104541,0.72,66.40
2919,32.5,1726231106624,0.71,67.01
2922,32.5,1726231108710,0.71,66.80
2922,32.4375,1726231110794,0.71,66.80
2928,32.5,1726231112875,0.72,66.40
2919,32.5625,1726231114956,0.71,67.01
2918,32.625,1726231117036,0.71,67.08
2919,32.5625,1726231119116,0.71,67.01
2928,32.5,1726231121242,0.72,66.40
2928,32.5625,1726231123327,0.72,66.40
2930,32.625,1726231125408,0.72,66.26
2919,32.5,1726231127575,0.71,67.01
2927,32.5,1726231129661,0.71,66.46
2913,32.5625,1726231131744,0.71,67.42
2922,32.5625,1726231133827,0.71,66.80
2921,32.5625,1726231135907,0.71,66.87
2908,32.5,1726231137995,0.71,67.76
2906,32.5,1726231140078,0.71,67.90
2908,32.5,1726231142159,0.71,67.76
2916,32.5625,1726231144243,0.71,67.21
2921,32.5625,1726231146325,0.71,66.87
2901,32.5625,1726231148404,0.71,68.24
2901,32.5,1726231150488,0.71,68.24
2874,32.5,1726231152572,0.70,70.12
2911,32.5,1726231154650,0.71,67.55
2915,32.5625,1726231156742,0.71,67.28
2911,32.5625,1726231158823,0.71,67.55
2915,32.5625,1726231160912,0.71,67.28
2932,32.5,1726231162992,0.72,66.13
2923,32.5,1726231165074,0.71,66.74
2926,32.5625,1726231167154,0.71,66.53
2911,32.5625,1726231169236,0.71,67.55
2929,32.5,1726231171428,0.72,66.33
2928,32.5625,1726231173507,0.72,66.40
2925,32.5625,1726231175589,0.71,66.60
2910,32.5625,1726231177678,0.71,67.62
2911,32.5,1726231179760,0.71,67.55
2922,32.5,1726231181843,0.71,66.80
2920,32.5,1726231183927,0.71,66.94
2923,32.5625,1726231186006,0.71,66.74
2915,32.5625,1726231188085,0.71,67.28
2922,32.5625,1726231190166,0.71,66.80
2922,32.5,1726231192251,0.71,66.80
2918,32.5,1726231194331,0.71,67.08
2919,32.5,1726231196417,0.71,67.01
2923,32.5625,1726231198498,0.71,66.74
2923,32.5625,1726231200581,0.71,66.74
2906,32.5625,1726231202664,0.71,67.90
2915,32.5,1726231204744,0.71,67.28
2917,32.4375,1726231206824,0.71,67.14
2913,32.5,1726231208910,0.71,67.42
2922,32.5625,1726231210988,0.71,66.80
2911,32.5625,1726231213076,0.71,67.55
2910,32.5,1726231215161,0.71,67.62
2914,32.5,1726231217243,0.71,67.35
2921,32.5,1726231219326,0.71,66.87
2938,32.5,1726231221409,0.72,65.72
2928,32.5,1726231223490,0.72,66.40
2907,32.5,1726231225572,0.71,67.83
2911,32.5,1726231227657,0.71,67.55
2917,32.5,1726231229738,0.71,67.14
2923,32.5,1726231231819,0.71,66.74
2911,32.5,1726231233904,0.71,67.55
2921,32.5625,1726231235993,0.71,66.87
2931,32.5625,1726231238075,0.72,66.19
2907,32.5,1726231240156,0.71,67.83
2906,32.5,1726231242247,0.71,67.90
2933,32.5,1726231244328,0.72,66.06
2927,32.5,1726231247068,0.71,66.46
2906,32.5,1726231248647,0.71,67.90
2925,32.5625,1726231250724,0.71,66.60
2921,32.5625,1726231252803,0.71,66.87
2911,32.5,1726231254882,0.71,67.55
2911,32.5,1726231256968,0.71,67.55
2925,32.4375,1726231259053,0.71,66.60
2919,32.4375,1726231261138,0.71,67.01
2917,32.5,1726231263217,0.71,67.14
2911,32.5,1726231265296,0.71,67.55
2910,32.5625,1726231267377,0.71,67.62
2901,32.5,1726231269461,0.71,68.24
2912,32.4375,1726231271541,0.71,67.48
2913,32.5,1726231273848,0.71,67.42
2923,32.5625,1726231275960,0.71,66.74
2906,32.5,1726231278039,0.71,67.90
2909,32.4375,1726231280117,0.71,67.69
2928,32.4375,1726231282197,0.72,66.40
2923,32.5,1726231284277,0.71,66.74
2927,32.5625,1726231286375,0.71,66.46
2905,32.5625,1726231288457,0.71,67.96
2907,32.5,1726231290536,0.71,67.83
2910,32.5,1726231292621,0.71,67.62
2923,32.5,1726231294919,0.71,66.74
2913,32.5625,1726231297000,0.71,67.42
2917,32.5625,1726231299094,0.71,67.14
2913,32.5625,1726231301174,0.71,67.42
2908,32.5,1726231303253,0.71,67.76
2928,32.5,1726231305548,0.72,66.40
2907,32.4375,1726231307634,0.71,67.83
2915,32.5625,1726231309720,0.71,67.28
2922,32.5625,1726231311802,0.71,66.80
2921,32.5,1726231313879,0.71,66.87
2911,32.4375,1726231315976,0.71,67.55
2917,32.4375,1726231318061,0.71,67.14
2928,32.5625,1726231320143,0.72,66.40
2917,32.5625,1726231322221,0.71,67.14
2914,32.5,1726231324300,0.71,67.35
2927,32.5,1726231326442,0.71,66.46
2916,32.5,1726231328521,0.71,67.21
2896,32.5625,1726231330597,0.71,68.58
2927,32.5625,1726231332678,0.71,66.46
2907,32.5625,1726231334756,0.71,67.83
2913,32.5,1726231336928,0.71,67.42
2927,32.5625,1726231339005,0.71,66.46
2919,32.5625,1726231341085,0.71,67.01
